# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-04-13 15:54:59,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
19210,170410_Std_4uM_StdsInMatrix_1,Cystine,12.8,Standards,37048268,NA,2442629,NA,89.20701165,NA,37048268
19310,170410_Std_4uM_StdsInMatrix_2,Cystine,12.62,Standards,40134508,NA,2703690,NA,235.9919375,NA,40134508
27110,170410_Std_4uM_StdsInH2O_1,Glutamic acid,12.06,Standards,106164744,NA,8376391,NA,55.72406664,NA,106164744
27210,170410_Std_4uM_StdsInH2O_2,Glutamic acid,11.91,Standards,180883872,NA,11993928,NA,50.13437344,NA,180883872
2738,170410_Std_4uM_StdsInMatrix_1,Glutamic acid,12.04,Standards,653488768,NA,51606760,NA,38.54225331,NA,653488768
2741,170410_Std_4uM_StdsInMatrix_2,Glutamic acid,11.93,Standards,781330368,NA,64369324,NA,47.84367375,NA,781330368
2981,170410_Std_4uM_StdsInH2O_1,Glutamine,11.55,Standards,422040224,NA,28089288,NA,147.2823979,NA,422040224
2991,170410_Std_4uM_StdsInH2O_2,Glutamine,11.42,Standards,605535808,NA,34252932,NA,115.1236179,NA,605535808
3001,170410_Std_4uM_StdsInMatrix_1,Glutamine,11.55,Standards,1317501696,NA,89996928,NA,79.40476158,NA,1317501696
3011,170410_Std_4uM_StdsInMatrix_2,Glutamine,11.4,Standards,1348359936,NA,80963128,NA,124.989264,NA,1348359936
3521,170410_Std_4uM_StdsInH2O_1,Histidine,11.19,Standards,1853312512,NA,65606788,NA,35.32088681,NA,1853312512
3531,170410_Std_4uM_StdsInH2O_2,Histidine,10.96,Standards,3731927808,NA,131860520,NA,21.7513964,NA,3731927808
3541,170410_Std_4uM_StdsInMatrix_1,Histidine,11.15,Standards,2144772736,NA,92883728,NA,34.55938854,NA,2144772736
3551,170410_Std_4uM_StdsInMatrix_2,Histidine,10.98,Standards,2894943488,NA,132288320,NA,39.61555772,NA,2894943488
3791,170410_Std_4uM_StdsInH2O_1,Isoleucine,7.9,Standards,297378432,NA,17182860,NA,55.2972789,NA,297378432
3801,170410_Std_4uM_StdsInH2O_2,Isoleucine,7.77,Standards,315429216,NA,16533867,NA,42.49695899,NA,315429216
3811,170410_Std_4uM_StdsInMatrix_1,Isoleucine,7.98,Standards,236730672,NA,12810189,NA,45.68031048,NA,236730672
3821,170410_Std_4uM_StdsInMatrix_2,Isoleucine,7.84,Standards,216693856,NA,10205592,NA,41.19171193,NA,216693856
4331,170410_Std_4uM_StdsInH2O_1,Leucine,7.43,Standards,197148368,NA,12624818,NA,49.20759146,NA,197148368
4341,170410_Std_4uM_StdsInH2O_2,Leucine,7.34,Standards,228886832,NA,15587098,NA,67.42003615,NA,228886832
4351,170410_Std_4uM_StdsInMatrix_1,Leucine,7.38,Standards,167394992,NA,10906812,NA,36.41868872,NA,167394992
4361,170410_Std_4uM_StdsInMatrix_2,Leucine,7.32,Standards,221027104,NA,15087677,NA,35.84120569,NA,221027104
5121,170410_Std_4uM_StdsInH2O_1,Lysine,17.92,Standards,49912976,NA,2106611,NA,24.43533552,NA,49912976
5131,170410_Std_4uM_StdsInH2O_2,Lysine,17.96,Standards,55045620,NA,2634690,NA,31.21449884,NA,55045620
5141,170410_Std_4uM_StdsInMatrix_1,Lysine,17.89,Standards,146879440,NA,6963033,NA,30.62721567,NA,146879440
5151,170410_Std_4uM_StdsInMatrix_2,Lysine,17.91,Standards,163036960,NA,8054350,NA,30.63241058,NA,163036960
5661,170410_Std_4uM_StdsInH2O_1,Methionine,8.01,Standards,388883552,NA,26151118,NA,82.23694952,NA,388883552
5671,170410_Std_4uM_StdsInH2O_2,Methionine,7.79,Standards,360132608,NA,19872454,NA,179.9800739,NA,360132608
5681,170410_Std_4uM_StdsInMatrix_1,Methionine,8.07,Standards,365180640,NA,19113836,NA,133.5932986,NA,365180640
5691,170410_Std_4uM_StdsInMatrix_2,Methionine,7.98,Standards,296211232,NA,15285862,NA,67.25654896,NA,296211232
5931,170410_Std_4uM_StdsInH2O_1,Proline,9.28,Standards,1538284672,NA,101145832,NA,489.0942501,NA,1538284672
5942,170410_Std_4uM_StdsInH2O_2,Proline,9.2,Standards,1959555200,NA,119452712,NA,891.4418003,NA,1959555200
5951,170410_Std_4uM_StdsInMatrix_1,Proline,9.27,Standards,2822967808,NA,133741768,NA,201.3786588,NA,2822967808
5961,170410_Std_4uM_StdsInMatrix_2,Proline,9.3,Standards,3158739456,NA,133609640,NA,414.3123266,NA,3158739456
6741,170410_Std_4uM_StdsInH2O_1,Serine,11.83,Standards,9859481,NA,541338,NA,3282.025291,NA,9859481
6752,170410_Std_4uM_StdsInH2O_2,Serine,11.71,Standards,14982137,NA,833464,NA,23.82609696,NA,14982137
6761,170410_Std_4uM_StdsInMatrix_1,Serine,11.88,Standards,14053918,NA,949306,NA,28.49873893,NA,14053918
6771,170410_Std_4uM_StdsInMatrix_2,Serine,11.76,Standards,14772208,NA,1090311,NA,12.94984565,NA,14772208
7011,170410_Std_4uM_StdsInH2O_1,Threonine,10.7,Standards,52141296,NA,3278287,NA,66.04539092,NA,52141296
7022,170410_Std_4uM_StdsInH2O_2,Threonine,10.48,Standards,72248208,NA,4438865,NA,57.66126156,NA,72248208
7031,170410_Std_4uM_StdsInMatrix_1,Threonine,10.7,Standards,67810376,NA,4372493,NA,62.5592776,NA,67810376
7041,170410_Std_4uM_StdsInMatrix_2,Threonine,10.54,Standards,68073816,NA,3876660,NA,53.20660909,NA,68073816
7821,170410_Std_4uM_StdsInH2O_1,Tyrosine,9.49,Standards,325210304,NA,25211226,NA,90.46507905,NA,325210304
7832,170410_Std_4uM_StdsInH2O_2,Tyrosine,9.31,Standards,326561952,NA,22017716,NA,64.39445457,NA,326561952
7841,170410_Std_4uM_StdsInMatrix_1,Tyrosine,9.52,Standards,345151072,NA,28277506,NA,60.88938189,NA,345151072
7851,170410_Std_4uM_StdsInMatrix_2,Tyrosine,9.4,Standards,309309568,NA,21276366,NA,72.71168575,NA,309309568
8091,170410_Std_4uM_StdsInH2O_1,Valine,8.92,Standards,154446384,NA,10480570,NA,59.46888716,NA,154446384
8101,170410_Std_4uM_StdsInH2O_2,Valine,8.76,Standards,186072624,NA,11525914,NA,78.93732013,NA,186072624
8111,170410_Std_4uM_StdsInMatrix_1,Valine,8.97,Standards,80928248,NA,6302186,NA,51.46355265,NA,80928248
8121,170410_Std_4uM_StdsInMatrix_2,Valine,8.85,Standards,111677520,NA,8272765,NA,44.62660454,NA,111677520
8631,170410_Std_4uM_StdsInH2O_1,Hydroxylysine,16.55,Standards,44301108,NA,1604037,NA,56.46547642,NA,44301108
8641,170410_Std_4uM_StdsInH2O_2,Hydroxylysine,16.4,Standards,66272092,NA,2606945,NA,52.56502497,NA,66272092
8651,170410_Std_4uM_StdsInMatrix_1,Hydroxylysine,16.4,Standards,84151984,NA,3326206,NA,73.09539843,NA,84151984
8661,170410_Std_4uM_StdsInMatrix_2,Hydroxylysine,16.39,Standards,112957896,NA,4385064,NA,69.97838279,NA,112957896
9171,170410_Std_4uM_StdsInH2O_1,trans Hydroxyl proline,11.04,Standards,882480512,NA,59592772,NA,131.1978124,NA,882480512
9181,170410_Std_4uM_StdsInH2O_2,trans Hydroxyl proline,10.95,Standards,1377387264,NA,89835592,NA,96.1812485,NA,1377387264
9191,170410_Std_4uM_StdsInMatrix_1,trans Hydroxyl proline,11.04,Standards,1041088000,NA,70373944,NA,113.5722521,NA,1041088000
9201,170410_Std_4uM_StdsInMatrix_2,trans Hydroxyl proline,10.95,Standards,1234369792,NA,80506088,NA,114.3368627,NA,1234369792
9711,170410_Std_4uM_StdsInH2O_1,Aminobutyric Acid,11.83,Standards,23462618,NA,1600208,NA,182.2232984,NA,23462618
9721,170410_Std_4uM_StdsInH2O_2,Aminobutyric Acid,11.83,Standards,36697208,NA,2534174,NA,93.54072102,NA,36697208
9731,170410_Std_4uM_StdsInMatrix_1,Aminobutyric Acid,11.85,Standards,29913084,NA,2367611,NA,84.69520292,NA,29913084
9741,170410_Std_4uM_StdsInMatrix_2,Aminobutyric Acid,11.83,Standards,37534920,NA,2778046,NA,93.12334516,NA,37534920
10251,170410_Std_4uM_StdsInH2O_1,Betaine,7.61,Standards,3576004096,NA,133442768,NA,133.1076336,NA,3576004096
10261,170410_Std_4uM_StdsInH2O_2,Betaine,7.6,Standards,3869207040,NA,133733880,NA,159.1852733,NA,3869207040
10271,170410_Std_4uM_StdsInMatrix_1,Betaine,7.45,Standards,5361953792,NA,133744048,NA,179.8330364,NA,5361953792
10281,170410_Std_4uM_StdsInMatrix_2,Betaine,7.45,Standards,5344137216,NA,133548824,NA,123.0925899,NA,5344137216
10791,170410_Std_4uM_StdsInH2O_1,Dimethyl Glycine,8.62,Standards,2671689728,NA,133378608,NA,216.8902814,NA,2671689728
10801,170410_Std_4uM_StdsInH2O_2,Dimethyl Glycine,8.52,Standards,2818312448,NA,133445960,NA,188.600293,NA,2818312448
10811,170410_Std_4uM_StdsInMatrix_1,Dimethyl Glycine,8.61,Standards,2552761600,NA,129215872,NA,229.2244021,NA,2552761600
10821,170410_Std_4uM_StdsInMatrix_2,Dimethyl Glycine,8.58,Standards,2273471488,NA,125669624,NA,387.3675199,NA,2273471488
11331,170410_Std_4uM_StdsInH2O_1,Cystathionine,13.39,Standards,179400368,NA,14132918,NA,84.48260806,NA,179400368
11341,170410_Std_4uM_StdsInH2O_2,Cystathionine,13.22,Standards,301807712,NA,20691732,NA,75.7057668,NA,301807712
11351,170410_Std_4uM_StdsInMatrix_1,Cystathionine,13.41,Standards,117037904,NA,7382569,NA,137.3636304,NA,117037904
11361,170410_Std_4uM_StdsInMatrix_2,Cystathionine,13.27,Standards,136803296,NA,7053590,NA,79.91980314,NA,136803296
11871,170410_Std_4uM_StdsInH2O_1,Adenosyl Homocysteine,10.75,Standards,3278954496,NA,133644040,NA,131.9566533,NA,3278954496
11881,170410_Std_4uM_StdsInH2O_2,Adenosyl Homocysteine,10.49,Standards,3823883776,NA,133656736,NA,134.0268535,NA,3823883776
11891,170410_Std_4uM_StdsInMatrix_1,Adenosyl Homocysteine,10.7,Standards,3183450112,NA,133834984,NA,170.9273975,NA,3183450112
11901,170410_Std_4uM_StdsInMatrix_2,Adenosyl Homocysteine,10.54,Standards,3359473664,NA,133634536,NA,125.4577613,NA,3359473664
12411,170410_Std_4uM_StdsInH2O_1,Adenosyl Methionine,12.8,Standards,1936674304,NA,128348440,NA,92.17344869,NA,1936674304
12421,170410_Std_4uM_StdsInH2O_2,Adenosyl Methionine,12.66,Standards,4056689920,NA,133305904,NA,55.02081291,NA,4056689920
12431,170410_Std_4uM_StdsInMatrix_1,Adenosyl Methionine,12.73,Standards,3032494592,NA,133675576,NA,129.855948,NA,3032494592
12441,170410_Std_4uM_StdsInMatrix_2,Adenosyl Methionine,12.66,Standards,3533022720,NA,133911648,NA,265.7031796,NA,3533022720
13221,170410_Std_4uM_StdsInH2O_1,L-Homocysteine,9.18,Standards,25704962,NA,1302716,NA,19.95453265,NA,25704962
13231,170410_Std_4uM_StdsInH2O_2,L-Homocysteine,8.92,Standards,48598716,NA,2883676,NA,16.63811166,NA,48598716
13241,170410_Std_4uM_StdsInMatrix_1,L-Homocysteine,9.18,Standards,5282382,NA,323894,NA,248.8246305,NA,5282382
13251,170410_Std_4uM_StdsInMatrix_2,L-Homocysteine,9.48,Standards,452342,NA,23336,NA,3.854613152,NA,452342
13761,170410_Std_4uM_StdsInH2O_1,Shikimic Acid,11.33,Standards,1788801,NA,96634,NA,Inf,NA,1788801
13771,170410_Std_4uM_StdsInH2O_2,Shikimic Acid,11.13,Standards,2632503,NA,163617,NA,87.56417086,NA,2632503
13781,170410_Std_4uM_StdsInMatrix_1,Shikimic Acid,11.2,Standards,1867630,NA,141644,NA,14.55771883,NA,1867630
13791,170410_Std_4uM_StdsInMatrix_2,Shikimic Acid,11.11,Standards,2533468,NA,181827,NA,89.14515343,NA,2533468
14031,170410_Std_4uM_StdsInH2O_1,Chitobiose,10.19,Standards,617273280,NA,21637598,NA,120.2506877,NA,617273280
14041,170410_Std_4uM_StdsInH2O_2,Chitobiose,10.09,Standards,730651840,NA,30213184,NA,133.6727838,NA,730651840
14051,170410_Std_4uM_StdsInMatrix_1,Chitobiose,10.28,Standards,349160544,NA,11925498,NA,247.1640348,NA,349160544
14061,170410_Std_4uM_StdsInMatrix_2,Chitobiose,10.14,Standards,398578112,NA,12288995,NA,158.079637,NA,398578112
14571,170410_Std_4uM_StdsInH2O_1,Glutathione,11.99,Standards,257597904,NA,17797040,NA,213.3870687,NA,257597904
14581,170410_Std_4uM_StdsInH2O_2,Glutathione,11.78,Standards,372417472,NA,24339618,NA,77.50298972,NA,372417472
14591,170410_Std_4uM_StdsInMatrix_1,Glutathione,11.96,Standards,167011184,NA,13382283,NA,111.6279764,NA,167011184
14601,170410_Std_4uM_StdsInMatrix_2,Glutathione,11.85,Standards,49839744,NA,2946419,NA,67.28727382,NA,49839744
15111,170410_Std_4uM_StdsInH2O_1,Salicylic Acid,2.38,Standards,118722864,NA,22707938,NA,105.4385893,NA,118722864
15121,170410_Std_4uM_StdsInH2O_2,Salicylic Acid,2.3,Standards,95523824,NA,18463350,NA,60.59322267,NA,95523824
15131,170410_Std_4uM_StdsInMatrix_1,Salicylic Acid,2.37,Standards,123330496,NA,22155590,NA,79.95339701,NA,123330496
15141,170410_Std_4uM_StdsInMatrix_2,Salicylic Acid,2.3,Standards,99514776,NA,18212554,NA,138.6679279,NA,99514776
15651,170410_Std_4uM_StdsInH2O_1,Trehalose,12.54,Standards,4092268,NA,330201,NA,254.6424941,NA,4092268
15661,170410_Std_4uM_StdsInH2O_2,Trehalose,12.56,Standards,9328310,NA,754379,NA,157.6177532,NA,9328310
15671,170410_Std_4uM_StdsInMatrix_1,Trehalose,12.55,Standards,4774230,NA,320762,NA,58.53054732,NA,4774230
15681,170410_Std_4uM_StdsInMatrix_2,Trehalose,12.54,Standards,8211087,NA,587071,NA,96.40010457,NA,8211087
16191,170410_Std_4uM_StdsInH2O_1,DHAP,12.75,Standards,964016,NA,75411,NA,38.56882307,NA,964016
16201,170410_Std_4uM_StdsInH2O_2,DHAP,12.59,Standards,1884099,NA,201875,NA,76.87994362,NA,1884099
16211,170410_Std_4uM_StdsInMatrix_1,DHAP,12.7,Standards,1635491,NA,152773,NA,576.8771127,NA,1635491
16221,170410_Std_4uM_StdsInMatrix_2,DHAP,12.63,Standards,1852456,NA,177890,NA,72.82289082,NA,1852456
16731,170410_Std_4uM_StdsInH2O_1,Acetoacetyl CoA,11.23,Standards,27440688,NA,2051570,NA,152.0394047,NA,27440688
16741,170410_Std_4uM_StdsInH2O_2,Acetoacetyl CoA,11.11,Standards,28653944,NA,1479414,NA,57.0411342,NA,28653944
16751,170410_Std_4uM_StdsInMatrix_1,Acetoacetyl CoA,11.25,Standards,23504994,NA,1545004,NA,158.1935477,NA,23504994
16761,170410_Std_4uM_StdsInMatrix_2,Acetoacetyl CoA,11.11,Standards,7166654,NA,381588,NA,11.46187152,NA,7166654
17541,170410_Std_4uM_StdsInH2O_1,Acetyl CoA,11.07,Standards,101833200,NA,8065296,NA,119.4376905,NA,101833200
17551,170410_Std_4uM_StdsInH2O_2,Acetyl CoA,10.81,Standards,143545680,NA,9108857,NA,135.0810339,NA,143545680
17561,170410_Std_4uM_StdsInMatrix_1,Acetyl CoA,11.05,Standards,108598216,NA,8872920,NA,394.5644844,NA,108598216
17571,170410_Std_4uM_StdsInMatrix_2,Acetyl CoA,10.86,Standards,130856512,NA,9425366,NA,114.690695,NA,130856512
17811,170410_Std_4uM_StdsInH2O_1,Crotonyl CoA,10.3,Standards,33776176,NA,1829927,NA,341.0537221,NA,33776176
17821,170410_Std_4uM_StdsInH2O_2,Crotonyl CoA,10,Standards,37247312,NA,1646207,NA,83.65626935,NA,37247312
17831,170410_Std_4uM_StdsInMatrix_1,Crotonyl CoA,10.3,Standards,29764900,NA,1773638,NA,83.98941334,NA,29764900
17841,170410_Std_4uM_StdsInMatrix_2,Crotonyl CoA,10.03,Standards,29849462,NA,1390029,NA,80.19015531,NA,29849462
18621,170410_Std_4uM_StdsInH2O_1,Hydroxybutyryl CoA,11.36,Standards,16577698,NA,1275884,NA,1476.803258,NA,16577698
18631,170410_Std_4uM_StdsInH2O_2,Hydroxybutyryl CoA,11.15,Standards,21847390,NA,1304722,NA,24.82563225,NA,21847390
18641,170410_Std_4uM_StdsInMatrix_1,Hydroxybutyryl CoA,11.29,Standards,16097510,NA,1230944,NA,68.95753897,NA,16097510
18651,170410_Std_4uM_StdsInMatrix_2,Hydroxybutyryl CoA,11.13,Standards,18527702,NA,1130006,NA,29.05595229,NA,18527702
18891,170410_Std_4uM_StdsInH2O_1,Malonyl CoA,13.71,Standards,19954320,NA,1666720,NA,48670.07317,NA,19954320
18901,170410_Std_4uM_StdsInH2O_2,Malonyl CoA,13.5,Standards,19610338,NA,1024792,NA,58.25478964,NA,19610338
18911,170410_Std_4uM_StdsInMatrix_1,Malonyl CoA,13.69,Standards,19581922,NA,1786636,NA,Inf,NA,19581922
18921,170410_Std_4uM_StdsInMatrix_2,Malonyl CoA,13.48,Standards,19238578,NA,990715,NA,Inf,NA,19238578
19431,170410_Std_4uM_StdsInH2O_1,Methyl Malonyl CoA,13.29,Standards,30780480,NA,2562464,NA,343.9083253,NA,30780480
19441,170410_Std_4uM_StdsInH2O_2,Methyl Malonyl CoA,13.07,Standards,33009480,NA,1874861,NA,663.3887306,NA,33009480
19451,170410_Std_4uM_StdsInMatrix_1,Methyl Malonyl CoA,13.26,Standards,25861870,NA,2067207,NA,69.3086769,NA,25861870
19461,170410_Std_4uM_StdsInMatrix_2,Methyl Malonyl CoA,13.07,Standards,29569226,NA,1685180,NA,77.83771149,NA,29569226
20241,170410_Std_4uM_StdsInH2O_1,Propionyl CoA,10.51,Standards,33546228,NA,2091259,NA,2040.03647,NA,33546228
20251,170410_Std_4uM_StdsInH2O_2,Propionyl CoA,10.26,Standards,43911840,NA,2135425,NA,5316.55986,NA,43911840
20261,170410_Std_4uM_StdsInMatrix_1,Propionyl CoA,10.5,Standards,30866294,NA,2078970,NA,122.9052761,NA,30866294
20271,170410_Std_4uM_StdsInMatrix_2,Propionyl CoA,10.29,Standards,33741336,NA,2031907,NA,2574.513538,NA,33741336
20781,170410_Std_4uM_StdsInH2O_1,Succinyl CoA,13.29,Standards,14498131,NA,1057292,NA,220.7052691,NA,14498131
20791,170410_Std_4uM_StdsInH2O_2,Succinyl CoA,13.04,Standards,14430894,NA,707655,NA,102.0800395,NA,14430894
20801,170410_Std_4uM_StdsInMatrix_1,Succinyl CoA,13.26,Standards,12413332,NA,993359,NA,408.5824796,NA,12413332
20811,170410_Std_4uM_StdsInMatrix_2,Succinyl CoA,13.04,Standards,11767325,NA,621521,NA,552.8089097,NA,11767325
21321,170410_Std_4uM_StdsInH2O_1,ADP,13.17,Standards,10041213,NA,690494,NA,278.0830597,NA,10041213
21331,170410_Std_4uM_StdsInH2O_2,ADP,13.62,Standards,12480996,NA,344384,NA,16.71219272,NA,12480996
21341,170410_Std_4uM_StdsInMatrix_1,ADP,13.25,Standards,10387636,NA,585889,NA,264.0114192,NA,10387636
21351,170410_Std_4uM_StdsInMatrix_2,ADP,13.78,Standards,13144537,NA,325044,NA,221.2724302,NA,13144537
21861,170410_Std_4uM_StdsInH2O_1,AMP,11.88,Standards,12862860,NA,966873,NA,134.555461,NA,12862860
21871,170410_Std_4uM_StdsInH2O_2,AMP,11.81,Standards,14388448,NA,907432,NA,3320.900323,NA,14388448
21881,170410_Std_4uM_StdsInMatrix_1,AMP,11.9,Standards,13649815,NA,974629,NA,3532.646831,NA,13649815
21891,170410_Std_4uM_StdsInMatrix_2,AMP,11.86,Standards,14960117,NA,1038542,NA,103.8511901,NA,14960117
22131,170410_Std_4uM_StdsInH2O_1,ATP,14.01,Standards,5332084,NA,314162,NA,51.06604633,NA,5332084
22141,170410_Std_4uM_StdsInH2O_2,ATP,15.37,Standards,4221854,NA,54611,NA,Inf,NA,4221854
22151,170410_Std_4uM_StdsInMatrix_1,ATP,14.01,Standards,4559742,NA,243486,NA,50.67526228,NA,4559742
22161,170410_Std_4uM_StdsInMatrix_2,ATP,14.41,Standards,5111250,NA,72092,NA,Inf,NA,5111250
22671,170410_Std_4uM_StdsInH2O_1,GMP,13.75,Standards,5841304,NA,429180,NA,28219.8599,NA,5841304
22681,170410_Std_4uM_StdsInH2O_2,GMP,13.76,Standards,6876689,NA,488983,NA,Inf,NA,6876689
22691,170410_Std_4uM_StdsInMatrix_1,GMP,13.82,Standards,5558482,NA,482704,NA,1945.204967,NA,5558482
22701,170410_Std_4uM_StdsInMatrix_2,GMP,13.76,Standards,5570732,NA,435076,NA,84.62955624,NA,5570732
23481,170410_Std_4uM_StdsInH2O_1,GTP,15.92,Standards,3235666,NA,191063,NA,Inf,NA,3235666
23491,170410_Std_4uM_StdsInH2O_2,GTP,17.09,Standards,136831,NA,7049,NA,6.064813444,NA,136831
23501,170410_Std_4uM_StdsInMatrix_1,GTP,16.03,Standards,3011611,NA,144415,NA,Inf,NA,3011611
23511,170410_Std_4uM_StdsInMatrix_2,GTP,16.15,Standards,236354,NA,10793,NA,30.34252017,NA,236354
23751,170410_Std_4uM_StdsInH2O_1,Sarcosine,10.39,Standards,82453848,NA,6375669,NA,73.16948052,NA,82453848
23761,170410_Std_4uM_StdsInH2O_2,Sarcosine,10.32,Standards,90332936,NA,6075682,NA,125.4550169,NA,90332936
23771,170410_Std_4uM_StdsInMatrix_1,Sarcosine,10.41,Standards,65778736,NA,5037772,NA,67.0319686,NA,65778736
23781,170410_Std_4uM_StdsInMatrix_2,Sarcosine,10.36,Standards,67820800,NA,5131765,NA,82.12632926,NA,67820800
24561,170410_Std_4uM_StdsInH2O_1,13C Acetyl CoA,11.09,Standards,7675628,NA,587930,NA,635.2445877,NA,7675628
24571,170410_Std_4uM_StdsInH2O_2,13C Acetyl CoA,10.79,Standards,10344489,NA,728289,NA,107.6090465,NA,10344489
24581,170410_Std_4uM_StdsInMatrix_1,13C Acetyl CoA,11.05,Standards,10775408,NA,963519,NA,534.119335,NA,10775408
24591,170410_Std_4uM_StdsInMatrix_2,13C Acetyl CoA,10.86,Standards,11308310,NA,790094,NA,146.3753198,NA,11308310
25101,170410_Std_4uM_StdsInH2O_1,13C-Isethionic Acid,6.96,Standards,45438,NA,9682,NA,9.874609375,NA,45438
25111,170410_Std_4uM_StdsInH2O_2,13C-Isethionic Acid,6.72,Standards,18753,NA,3373,NA,Inf,NA,18753
25121,170410_Std_4uM_StdsInMatrix_1,13C-Isethionic Acid,6.91,Standards,223232,NA,31956,NA,Inf,NA,223232
25131,170410_Std_4uM_StdsInMatrix_2,13C-Isethionic Acid,6.83,Standards,226822,NA,30913,NA,5.571733785,NA,226822
25371,170410_Std_4uM_StdsInH2O_1,13C-Sulfoacetic Acid,NA,Standards,NA,NA,NA,NA,NA,NA,NA
25381,170410_Std_4uM_StdsInH2O_2,13C-Sulfoacetic Acid,13.86,Standards,5896,NA,1463,NA,Inf,NA,5896
25391,170410_Std_4uM_StdsInMatrix_1,13C-Sulfoacetic Acid,13.95,Standards,8027361,NA,748043,NA,214.8291734,NA,8027361
25401,170410_Std_4uM_StdsInMatrix_2,13C-Sulfoacetic Acid,13.89,Standards,5013047,NA,419474,NA,91147.30909,NA,5013047
25911,170410_Std_4uM_StdsInH2O_1,13C-Sulfolactic Acid,12.88,Standards,50419,NA,9101,NA,Inf,NA,50419
25921,170410_Std_4uM_StdsInH2O_2,13C-Sulfolactic Acid,13.23,Standards,8120,NA,2795,NA,Inf,NA,8120
25931,170410_Std_4uM_StdsInMatrix_1,13C-Sulfolactic Acid,13.47,Standards,2134169,NA,136986,NA,3330.436817,NA,2134169
25941,170410_Std_4uM_StdsInMatrix_2,13C-Sulfolactic Acid,13.49,Standards,2013199,NA,162092,NA,11375.00565,NA,2013199
26451,170410_Std_4uM_StdsInH2O_1,d3-Cysteic Acid,12.09,Standards,4454,NA,432,NA,Inf,NA,4454
26461,170410_Std_4uM_StdsInH2O_2,d3-Cysteic Acid,12.19,Standards,26393,NA,6263,NA,10.96714502,NA,26393
26471,170410_Std_4uM_StdsInMatrix_1,d3-Cysteic Acid,12.33,Standards,611867,NA,62083,NA,126.4082804,NA,611867
26481,170410_Std_4uM_StdsInMatrix_2,d3-Cysteic Acid,12.24,Standards,575822,NA,52357,NA,133.6473163,NA,575822
27261,170410_Std_4uM_StdsInH2O_1,d4 Succinic Acid,12.76,Standards,520609,NA,28827,NA,3.90984445,NA,520609
27271,170410_Std_4uM_StdsInH2O_2,d4 Succinic Acid,11.38,Standards,2449303,NA,66492,NA,7.597591329,NA,2449303
27281,170410_Std_4uM_StdsInMatrix_1,d4 Succinic Acid,12.48,Standards,2099222,NA,154823,NA,11.04104963,NA,2099222
27291,170410_Std_4uM_StdsInMatrix_2,d4 Succinic Acid,10.87,Standards,2427344,NA,146054,NA,2.42854772,NA,2427344
2780,170410_Std_4uM_StdsInH2O_1,d4 Taurine,10.74,Standards,27747,NA,2207,NA,8.939055794,NA,27747
2781,170410_Std_4uM_StdsInH2O_2,d4 Taurine,11.17,Standards,46250,NA,2691,NA,Inf,NA,46250
2782,170410_Std_4uM_StdsInMatrix_1,d4 Taurine,10.84,Standards,1540521,NA,174250,NA,149.3124097,NA,1540521
2783,170410_Std_4uM_StdsInMatrix_2,d4 Taurine,10.5,Standards,1074806,NA,92111,NA,55.809077,NA,1074806
2834,170410_Std_4uM_StdsInH2O_1,D-Methionine,8.01,Standards,655692,NA,60743,NA,103.3080044,NA,655692
2835,170410_Std_4uM_StdsInH2O_2,D-Methionine,8.28,Standards,156667,NA,14082,NA,2.969440219,NA,156667
2836,170410_Std_4uM_StdsInMatrix_1,D-Methionine,8.02,Standards,31198534,NA,1687834,NA,63.82857465,NA,31198534
2837,170410_Std_4uM_StdsInMatrix_2,D-Methionine,7.98,Standards,20398052,NA,1131591,NA,58.98277974,NA,20398052
2861,170410_Std_4uM_StdsInH2O_1,Heavy Alanine,11.12,Standards,14384,NA,1464,NA,Inf,NA,14384
2862,170410_Std_4uM_StdsInH2O_2,Heavy Alanine,11.12,Standards,24610,NA,1807,NA,Inf,NA,24610
2863,170410_Std_4uM_StdsInMatrix_1,Heavy Alanine,11.01,Standards,3976906,NA,265310,NA,656.6060007,NA,3976906
2864,170410_Std_4uM_StdsInMatrix_2,Heavy Alanine,10.98,Standards,3309081,NA,243584,NA,487.2005583,NA,3309081
2888,170410_Std_4uM_StdsInH2O_1,Heavy Histidine,11.22,Standards,124823840,NA,4244446,NA,25.42281595,NA,124823840
2889,170410_Std_4uM_StdsInH2O_2,Heavy Histidine,10.98,Standards,267591984,NA,11607544,NA,24.70123224,NA,267591984
2890,170410_Std_4uM_StdsInMatrix_1,Heavy Histidine,11.17,Standards,366870016,NA,16400407,NA,27.32132448,NA,366870016
2891,170410_Std_4uM_StdsInMatrix_2,Heavy Histidine,11.01,Standards,491960128,NA,24950820,NA,58.04466902,NA,491960128
2942,170410_Std_4uM_StdsInH2O_1,Heavy Isoleucine,8.02,Standards,221690048,NA,13776015,NA,50.96697974,NA,221690048
2943,170410_Std_4uM_StdsInH2O_2,Heavy Isoleucine,7.77,Standards,240273392,NA,12832170,NA,49.45820929,NA,240273392
